sample,obs_time_s,next_obs_time_s,start_tick,end_tick,robot_0.base_forward_velocity,robot_0.base_left_velocity,robot_0.base_yaw_velocity,robot_0.lift_velocity,robot_0.arm_extension_velocity,robot_0.wrist_yaw_velocity,robot_0.wrist_pitch_velocity,robot_0.wrist_roll_velocity,robot_0.gripper_command,robot_1.base_forward_velocity,robot_1.base_left_velocity,robot_1.base_yaw_velocity,robot_1.lift_velocity,robot_1.arm_extension_velocity,robot_1.wrist_yaw_velocity,robot_1.wrist_pitch_velocity,robot_1.wrist_roll_velocity,robot_1.gripper_command
554,27.70833477843553,27.75833478104323,6648,6660,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555,27.75833478104323,27.808334783650935,6660,6672,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556,27.808334783650935,27.858334786258638,6672,6684,-1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557,27.858334786258638,27.90833478886634,6684,6696,-1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
558,27.90833478886634,27.958334791474044,6696,6708,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
559,27.958334791474044,28.008334794081748,6708,6720,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
560,28.008334794081748,28.05833479668945,6720,6732,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561,28.05833479668945,28.108334799297154,6732,6744,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
562,28.108334799297154,28.158334801904857,6744,6756,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
563,28.158334801904857,28.20833480451256,6756,6768,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
564,28.20833480451256,28.258334807120264,6768,6780,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
565,28.258334807120264,28.308334809727967,6780,6792,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
566,28.308334809727967,28.35833481233567,6792,6804,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
567,28.35833481233567,28.408334814943373,6804,6816,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
568,28.408334814943373,28.458334817551076,6816,6828,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
569,28.458334817551076,28.50833482015878,6828,6840,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
570,28.50833482015878,28.558334822766483,6840,6852,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
571,28.558334822766483,28.608334825374186,6852,6864,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
572,28.608334825374186,28.65833482798189,6864,6876,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
573,28.65833482798189,28.708334830589592,6876,6888,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
574,28.708334830589592,28.758334833197296,6888,6900,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
575,28.758334833197296,28.808334835805,6900,6912,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
576,28.808334835805,28.858334838412702,6912,6924,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
577,28.858334838412702,28.908334841020405,6924,6936,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
578,28.908334841020405,28.95833484362811,6936,6948,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
579,28.95833484362811,29.00833484623581,6948,6960,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580,29.00833484623581,29.058334848843515,6960,6972,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
581,29.058334848843515,29.108334851451218,6972,6984,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
582,29.108334851451218,29.15833485405892,6984,6996,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
583,29.15833485405892,29.208334856666625,6996,7008,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
584,29.208334856666625,29.258334859274328,7008,7020,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,29.258334859274328,29.30833486188203,7020,7032,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
586,29.30833486188203,29.358334864489734,7032,7044,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
587,29.358334864489734,29.408334867097437,7044,7056,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
588,29.408334867097437,29.45833486970514,7056,7068,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
589,29.45833486970514,29.508334872312844,7068,7080,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
590,29.508334872312844,29.558334874920547,7080,7092,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
591,29.558334874920547,29.60833487752825,7092,7104,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
592,29.60833487752825,29.658334880135953,7104,7116,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
593,29.658334880135953,29.708334882743657,7116,7128,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
594,29.708334882743657,29.75833488535136,7128,7140,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
595,29.75833488535136,29.808334887959063,7140,7152,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
596,29.808334887959063,29.858334890566766,7152,7164,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
597,29.858334890566766,29.90833489317447,7164,7176,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
598,29.90833489317447,29.958334895782173,7176,7188,0.0,-0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599,29.958334895782173,30.008334898389876,7188,7200,0.0,-0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600,30.008334898389876,30.05833490099758,7200,7212,0.0,-0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601,30.05833490099758,30.108334903605282,7212,7224,-1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
602,30.108334903605282,30.158334906212986,7224,7236,-1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603,30.158334906212986,30.20833490882069,7236,7248,-1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
604,30.20833490882069,30.258334911428392,7248,7260,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
605,30.258334911428392,30.308334914036095,7260,7272,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
606,30.308334914036095,30.3583349166438,7272,7284,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
607,30.3583349166438,30.4083349192515,7284,7296,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
608,30.4083349192515,30.458334921859205,7296,7308,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
609,30.458334921859205,30.508334924466908,7308,7320,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610,30.508334924466908,30.55833492707461,7320,7332,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
611,30.55833492707461,30.608334929682314,7332,7344,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
612,30.608334929682314,30.658334932290018,7344,7356,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
613,30.658334932290018,30.70833493489772,7356,7368,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
614,30.70833493489772,30.758334937505424,7368,7380,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
615,30.758334937505424,30.808334940113127,7380,7392,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
616,30.808334940113127,30.85833494272083,7392,7404,-1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
617,30.85833494272083,30.908334945328534,7404,7416,-1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618,30.908334945328534,30.958334947936237,7416,7428,-1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
619,30.958334947936237,31.00833495054394,7428,7440,-1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620,31.00833495054394,31.058334953151643,7440,7452,-1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621,31.058334953151643,31.108334955759346,7452,7464,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
622,31.108334955759346,31.15833495836705,7464,7476,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623,31.15833495836705,31.208334960974753,7476,7488,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624,31.208334960974753,31.258334963582456,7488,7500,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
625,31.258334963582456,31.30833496619016,7500,7512,0.0,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
626,31.30833496619016,31.358334968797863,7512,7524,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
627,31.358334968797863,31.408334971405566,7524,7536,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
628,31.408334971405566,31.45833497401327,7536,7548,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
629,31.45833497401327,31.508334976620972,7548,7560,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,31.508334976620972,31.558334979228675,7560,7572,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
631,31.558334979228675,31.60833498183638,7572,7584,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
632,31.60833498183638,31.658334984444082,7584,7596,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
633,31.658334984444082,31.708334987051785,7596,7608,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
634,31.708334987051785,31.758334989659488,7608,7620,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
635,31.758334989659488,31.80833499226719,7620,7632,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
636,31.80833499226719,31.858334994874895,7632,7644,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
637,31.858334994874895,31.908334997482598,7644,7656,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
638,31.908334997482598,31.9583350000903,7656,7668,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
639,31.9583350000903,32.008335002698004,7668,7680,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
640,32.008335002698004,32.05833500530571,7680,7692,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
641,32.05833500530571,32.10833500791341,7692,7704,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
642,32.10833500791341,32.158335010521114,7704,7716,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643,32.158335010521114,32.20833501312882,7716,7728,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644,32.20833501312882,32.25833501573652,7728,7740,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
645,32.25833501573652,32.30833501834422,7740,7752,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
646,32.30833501834422,32.35833502095193,7752,7764,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
647,32.35833502095193,32.40833502355963,7764,7776,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
648,32.40833502355963,32.45833502616733,7776,7788,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
649,32.45833502616733,32.508335028775036,7788,7800,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
650,32.508335028775036,32.55833503138274,7800,7812,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
651,32.55833503138274,32.60833503399044,7812,7824,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
652,32.60833503399044,32.658335036598146,7824,7836,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
653,32.658335036598146,32.70833503920585,7836,7848,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
654,32.70833503920585,32.75833504181355,7848,7860,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
655,32.75833504181355,32.808335044421256,7860,7872,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
656,32.808335044421256,32.85833504702896,7872,7884,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
657,32.85833504702896,32.90833504963666,7884,7896,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
658,32.90833504963666,32.958335052244365,7896,7908,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
659,32.958335052244365,33.00833505485207,7908,7920,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
660,33.00833505485207,33.05833505745977,7920,7932,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
661,33.05833505745977,33.108335060067475,7932,7944,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
662,33.108335060067475,33.15833506267518,7944,7956,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
663,33.15833506267518,33.20833506528288,7956,7968,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
664,33.20833506528288,33.258335067890584,7968,7980,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
665,33.258335067890584,33.30833507049829,7980,7992,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
666,33.30833507049829,33.35833507310599,7992,8004,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
667,33.35833507310599,33.408335075713694,8004,8016,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
668,33.408335075713694,33.4583350783214,8016,8028,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
669,33.4583350783214,33.5083350809291,8028,8040,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
670,33.5083350809291,33.558335083536804,8040,8052,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
671,33.558335083536804,33.60833508614451,8052,8064,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
672,33.60833508614451,33.65833508875221,8064,8076,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
673,33.65833508875221,33.70833509135991,8076,8088,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
674,33.70833509135991,33.75833509396762,8088,8100,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
675,33.75833509396762,33.80833509657532,8100,8112,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
676,33.80833509657532,33.85833509918302,8112,8124,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
677,33.85833509918302,33.908335101790726,8124,8136,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
678,33.908335101790726,33.95833510439843,8136,8148,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
679,33.95833510439843,34.00833510700613,8148,8160,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
680,34.00833510700613,34.058335109613836,8160,8172,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
681,34.058335109613836,34.10833511222154,8172,8184,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
682,34.10833511222154,34.15833511482924,8184,8196,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
683,34.15833511482924,34.208335117436945,8196,8208,0.0,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
684,34.208335117436945,34.25833512004465,8208,8220,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
685,34.25833512004465,34.30833512265235,8220,8232,0.0,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
686,34.30833512265235,34.358335125260055,8232,8244,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
687,34.358335125260055,34.40833512786776,8244,8256,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
688,34.40833512786776,34.45833513047546,8256,8268,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
689,34.45833513047546,34.508335133083165,8268,8280,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
690,34.508335133083165,34.55833513569087,8280,8292,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
691,34.55833513569087,34.60833513829857,8292,8304,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
692,34.60833513829857,34.658335140906274,8304,8316,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
