sample,time_s,raw_points,rate_points_pickup_excluded,score_time_s,points_per_s,first_contact_tick,pickup,first_sleeve,opposite_shoulder,second_sleeve,overall_dressing,reward,done
1054,52.758336084894836,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1055,52.80833608750254,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1056,52.85833609011024,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1057,52.908336092717946,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1058,52.95833609532565,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1059,53.00833609793335,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1060,53.058336100541055,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1061,53.10833610314876,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1062,53.15833610575646,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1063,53.208336108364165,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1064,53.25833611097187,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1065,53.30833611357957,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1066,53.358336116187274,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1067,53.40833611879498,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1068,53.45833612140268,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1069,53.508336124010384,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1070,53.55833612661809,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1071,53.60833612922579,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1072,53.658336131833494,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1073,53.7083361344412,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1074,53.7583361370489,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1075,53.8083361396566,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1076,53.85833614226431,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1077,53.90833614487201,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1078,53.95833614747971,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1079,54.008336150087416,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1080,54.05833615269512,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1081,54.10833615530282,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1082,54.158336157910526,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1083,54.20833616051823,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1084,54.25833616312593,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1085,54.308336165733635,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1086,54.35833616834134,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1087,54.40833617094904,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1088,54.458336173556745,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1089,54.50833617616445,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1090,54.55833617877215,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1091,54.608336181379855,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1092,54.65833618398756,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1093,54.70833618659526,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1094,54.758336189202964,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1095,54.80833619181067,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1096,54.85833619441837,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1097,54.908336197026074,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1098,54.95833619963378,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1099,55.00833620224148,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1100,55.058336204849184,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1101,55.10833620745689,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1102,55.15833621006459,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1103,55.20833621267229,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1104,55.258336215279996,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1105,55.3083362178877,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1106,55.3583362204954,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1107,55.408336223103106,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1108,55.45833622571081,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1109,55.50833622831851,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1110,55.558336230926216,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1111,55.60833623353392,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1112,55.65833623614162,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1113,55.708336238749325,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1114,55.75833624135703,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1115,55.80833624396473,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1116,55.858336246572435,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1117,55.90833624918014,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1118,55.95833625178784,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1119,56.008336254395545,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1120,56.05833625700325,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1121,56.10833625961095,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1122,56.158336262218654,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1123,56.20833626482636,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1124,56.25833626743406,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1125,56.308336270041764,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1126,56.35833627264947,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1127,56.40833627525717,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1128,56.45833627786487,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1129,56.50833628047258,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1130,56.55833628308028,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1131,56.60833628568798,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1132,56.658336288295686,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1133,56.70833629090339,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1134,56.75833629351109,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1135,56.808336296118796,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1136,56.8583362987265,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1137,56.9083363013342,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1138,56.958336303941905,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1139,57.00833630654961,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1140,57.05833630915731,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1141,57.108336311765015,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,1
